SUBID	BLOCK	TRIAL	REP	RUNID	RT	RESP	ACC	RSIJIT	EV_START	EV_BLOCK	EV_TRIAL	EV_RETRIEVAL	EV_PROBE	EV_RESP	EV_BLEND
103	1	1	1	1	699.6827	1	0	800	360678.8785	 0.0044	 0.0223	 0.8392	 1.5560	 2.2611	0
103	1	2	1	1	20.9869	56	0	800	360678.8785	 0.0044	 0.0259	 0.8596	 1.5764	 1.6025	0
103	1	3	1	1	699.7071	1	0	800	360678.8785	 0.0044	 0.0286	 0.8456	 1.5625	 2.2646	0
103	1	4	1	1	654.9143	56	1	800	360678.8785	 0.0044	 0.0260	 0.8428	 1.5596	 2.2162	0
103	1	5	1	1	699.7280	1	0	800	360678.8785	 0.0044	 2.2308	 3.0433	 3.7600	 4.4614	0
103	1	6	1	1	699.9912	1	0	800	360678.8785	 0.0044	 0.0198	 0.8366	 1.5537	 2.2547	0
103	1	7	1	1	699.9689	1	0	800	360678.8785	 0.0044	 0.0268	 0.8436	 1.5605	 2.2614	0
103	1	8	1	1	483.8039	56	1	800	360678.8785	 0.0044	 0.0214	 0.8381	 1.5549	 2.0403	0
103	1	9	1	1	699.7548	1	0	800	360678.8785	 0.0044	 2.0607	 2.8718	 3.5887	 4.2894	0
103	1	10	1	1	565.5107	29	1	800	360678.8785	 0.0044	 0.0192	 0.8363	 1.5531	 2.1198	0
103	1	11	1	1	359.8212	29	1	800	360678.8785	 0.0044	 2.1397	 2.9534	 3.6703	 4.0317	0
103	1	12	1	1	435.7048	56	1	800	360678.8785	 0.0044	 4.0536	 4.8704	 5.5872	 6.0240	0
103	1	1	2	1	609.0416	29	1	800	360678.8785	 0.0044	 0.0159	 0.8325	 1.5492	 2.1595	 6.0264
103	1	2	2	1	394.0060	56	0	800	360678.8785	 0.0044	 2.1826	 2.9996	 3.7163	 4.1115	 6.0264
103	1	3	2	1	699.6812	1	0	800	360678.8785	 0.0044	 0.0250	 0.8466	 1.5586	 2.2591	 6.0264
103	1	4	2	1	315.4625	29	0	800	360678.8785	 0.0044	 0.0305	 0.8473	 1.5641	 1.8806	 6.0264
103	1	5	2	1	561.6751	56	1	800	360678.8785	 0.0044	 0.0231	 0.8400	 1.5569	 2.1197	 6.0264
