SUBID	BLOCK	TRIAL	REP	RUNID	RT	RESP	ACC	RSIJIT	EV_START	EV_BLOCK	EV_TRIAL	EV_RETRIEVAL	EV_PROBE	EV_RESP	EV_BLEND
200	1	1	1	1	415.0976	29	1	800	343580.6778	0.0039	0.016	0.8328	1.5497	1.9725	0
200	1	2	1	1	544.5061	29	1	800	343580.6778	0.0039	1.9995	2.8166	3.5332	4.0797	0
200	1	3	1	1	571.8666	29	1	800	343580.6778	0.0039	4.0999	4.9334	5.6503	6.2243	0
200	1	4	1	1	486.6344	29	1	800	343580.6778	0.0039	6.2503	7.0673	7.784	8.2719	0
200	1	5	1	1	467.9038	29	1	800	343580.6778	0.0039	8.3008	9.1176	9.8344	10.3036	0
200	1	6	1	1	435.159	29	1	800	343580.6778	0.0039	10.3209	11.1346	11.8514	12.2877	0
200	1	7	1	1	499.1429	29	1	800	343580.6778	0.0039	12.3047	13.1183	13.8353	14.3359	0
200	1	8	1	1	416.7595	56	1	800	343580.6778	0.0039	14.3529	15.1689	15.8857	16.3036	0
200	1	9	1	1	337.731	29	1	800	343580.6778	0.0039	16.3191	17.1359	17.8526	18.1914	0
200	1	10	1	1	517.7188	29	1	800	343580.6778	0.0039	18.2051	19.0194	19.7363	20.2554	0
200	1	11	1	1	338.4023	56	1	800	343580.6778	0.0039	20.2739	21.0866	21.8035	22.1433	0
200	1	12	1	1	343.0639	56	1	800	343580.6778	0.0039	22.1578	22.9702	23.687	24.0312	0
200	2	1	1	1	407.7908	29	1	800	343618.6686	0.0009	0.0177	0.8347	1.5514	1.9603	0
200	2	2	1	1	632.3942	29	1	800	343618.6686	0.0009	1.9847	2.8018	3.5184	4.1524	0
200	2	3	1	1	481.0416	29	1	800	343618.6686	0.0009	4.1685	4.9853	5.7021	6.1842	0
200	2	4	1	1	431.0034	29	1	800	343618.6686	0.0009	6.2022	7.019	7.7359	8.168	0
200	2	5	1	1	351.6412	29	1	800	343618.6686	0.0009	8.188	9.0029	9.7198	10.0725	0
200	2	6	1	1	339.2568	56	1	800	343618.6686	0.0009	10.0895	10.9034	11.6199	11.9602	0
200	2	7	1	1	342.7788	56	1	800	343618.6686	0.0009	11.9742	12.7869	13.5037	13.8476	0
200	2	8	1	1	419.325	56	1	800	343618.6686	0.0009	13.8703	14.6872	15.4042	15.8245	0
200	2	9	1	1	364.009	56	1	800	343618.6686	0.0009	15.8416	16.6543	17.371	17.7361	0
200	2	10	1	1	342.6441	56	1	800	343618.6686	0.0009	17.7544	18.5713	19.2881	19.6319	0
200	2	11	1	1	386.6641	29	1	800	343618.6686	0.0009	19.6547	20.4717	21.1885	21.5762	0
200	2	12	1	1	333.0719	56	1	800	343618.6686	0.0009	21.5883	22.4054	23.1223	23.4564	0
200	2	13	1	1	601.0588	56	1	800	343618.6686	0.0009	23.4762	24.2891	25.006	25.6082	0
200	2	14	1	1	362.8289	56	1	800	343618.6686	0.0009	25.6251	26.4395	27.1564	27.5205	0
200	2	15	1	1	333.8947	56	1	800	343618.6686	0.0009	27.5396	28.3565	29.0732	29.4082	0
200	2	16	1	1	530.1194	29	1	800	343618.6686	0.0009	29.4261	30.2401	30.957	31.4882	0
200	2	17	1	1	670.1671	29	1	800	343618.6686	0.0009	31.507	32.3239	33.0407	33.7122	0
200	2	18	1	1	517.7226	29	1	800	343618.6686	0.0009	33.727	34.5411	35.2577	35.7764	0
200	2	19	1	1	449.4995	29	1	800	343618.6686	0.0009	35.7915	36.608	37.3249	37.7758	0
200	2	20	1	1	393.5266	56	1	800	343618.6686	0.0009	37.7958	38.6086	39.3252	39.7197	0
200	2	21	1	1	314.9692	56	1	800	343618.6686	0.0009	39.742	40.5588	41.2756	41.5918	0
200	2	22	1	1	352.1089	29	1	800	343618.6686	0.0009	41.609	42.4259	43.1427	43.4958	0
200	2	23	1	1	467.4603	56	1	800	343618.6686	0.0009	43.5135	44.3262	45.0431	45.5119	0
200	2	24	1	1	371.22	29	1	800	343618.6686	0.0009	45.5295	46.3434	47.06	47.4323	0
200	2	25	1	1	398.2576	29	1	800	343618.6686	0.0009	47.4475	48.2603	48.9771	49.3764	0
200	2	26	1	1	431.8815	29	1	800	343618.6686	0.0009	49.394	50.2107	50.9274	51.3603	0
200	2	27	1	1	343.8445	56	1	800	343618.6686	0.0009	51.3775	52.1944	52.9112	53.2561	0
200	2	28	1	1	618.8683	29	0	800	343618.6686	0.0009	53.2781	54.0947	54.8116	55.4318	0
200	2	29	1	1	376.0583	56	0	800	343618.6686	0.0009	0.0258	0.8426	1.5594	1.9364	0
200	2	30	1	1	462.6112	56	1	800	343618.6686	0.0009	0.0258	0.8427	1.5596	2.0235	0
200	3	1	1	1	617.8189	29	1	800	343699.7177	0.0011	0.0175	0.8323	1.549	2.1681	0
200	3	2	1	1	322.6383	56	1	800	343699.7177	0.0011	2.1855	2.9994	3.7161	4.0399	0
200	3	3	1	1	359.9827	56	1	800	343699.7177	0.0011	4.0546	4.8663	5.5831	5.9441	0
200	3	4	1	1	419.0409	29	1	800	343699.7177	0.0011	5.9665	6.7834	7.5002	7.9202	0
200	3	5	1	1	603.247	29	1	800	343699.7177	0.0011	7.9384	8.7504	9.4672	10.0716	0
200	3	6	1	1	381.5208	56	1	800	343699.7177	0.0011	10.0842	10.9009	11.6176	12.0001	0
200	3	7	1	1	494.9937	29	1	800	343699.7177	0.0011	12.0208	12.8345	13.5514	14.0477	0
200	3	8	1	1	333.2194	56	1	800	343699.7177	0.0011	14.0681	14.8849	15.6017	15.9359	0
200	3	9	1	1	561.9051	29	1	800	343699.7177	0.0011	15.9516	16.7687	17.4854	18.0482	0
200	3	10	1	1	292.2311	56	1	800	343699.7177	0.0011	18.0689	18.8858	19.6025	19.8957	0
200	3	11	1	1	530.3018	29	1	800	343699.7177	0.0011	19.9193	20.736	21.4528	21.9841	0
200	3	12	1	1	366.6453	56	1	800	343699.7177	0.0011	22.0029	22.8198	23.5365	23.9043	0
200	4	1	1	2	464.8673	56	1	800	343739.5118	0.0007	0.0176	0.8336	1.5505	2.0163	0
200	4	2	1	2	383.6923	29	1	800	343739.5118	0.0007	2.0337	2.8506	3.5675	3.9522	0
200	4	3	1	2	394.1159	29	1	800	343739.5118	0.0007	3.9674	4.7843	5.5012	5.8962	0
200	4	4	1	2	323.4527	56	1	800	343739.5118	0.0007	5.9179	6.7348	7.4516	7.7761	0
200	4	5	1	2	336.1081	56	0	800	343739.5118	0.0007	7.8017	8.6184	9.3352	9.6722	0
200	4	6	1	2	334.6032	56	1	800	343739.5118	0.0007	0.0153	0.827	1.5437	1.8793	0
200	4	7	1	2	331.3426	56	1	800	343739.5118	0.0007	1.8938	2.7107	3.4275	3.76	0
200	4	8	1	2	479.128	29	1	800	343739.5118	0.0007	3.7779	4.5944	5.3111	5.7914	0
200	4	9	1	2	373.3958	56	1	800	343739.5118	0.0007	5.8158	6.6282	7.3449	7.7195	0
200	4	10	1	2	336.5498	56	1	800	343739.5118	0.0007	7.7506	8.5618	9.2786	9.6161	0
200	4	11	1	2	508.1501	29	1	800	343739.5118	0.0007	9.6328	10.4455	11.1624	11.6716	0
200	4	12	1	2	577.3244	56	1	800	343739.5118	0.0007	11.6986	12.5126	13.2294	13.8077	0
200	4	13	1	2	460.0932	56	1	800	343739.5118	0.0007	13.8296	14.6465	15.3631	15.8241	0
200	4	14	1	2	466.958	29	1	800	343739.5118	0.0007	15.8471	16.6633	17.3802	17.8481	0
200	4	15	1	2	385.9757	29	1	800	343739.5118	0.0007	17.8699	18.6805	19.3973	19.7842	0
200	4	16	1	2	395.3602	29	1	800	343739.5118	0.0007	19.803	20.6143	21.331	21.7276	0
200	4	17	1	2	317.5075	56	1	800	343739.5118	0.0007	21.7478	22.5645	23.2815	23.6	0
200	4	18	1	2	346.8714	56	1	800	343739.5118	0.0007	23.6203	24.4315	25.1484	25.4962	0
200	4	19	1	2	382.2645	56	1	800	343739.5118	0.0007	25.516	26.3319	27.0487	27.432	0
200	4	20	1	2	576.4169	29	1	800	343739.5118	0.0007	27.4512	28.2656	28.9824	29.5599	0
200	4	21	1	2	395.1804	29	1	800	343739.5118	0.0007	29.5825	30.3994	31.1161	31.5123	0
200	4	22	1	2	371.8486	29	1	800	343739.5118	0.0007	31.533	32.3497	33.0667	33.4398	0
200	4	23	1	2	422.9164	56	1	800	343739.5118	0.0007	33.4707	34.2834	35.0002	35.4241	0
200	4	24	1	2	334.1638	29	1	800	343739.5118	0.0007	35.4525	36.2671	36.9841	37.3196	0
200	4	25	1	2	402.7744	29	1	800	343739.5118	0.0007	37.3375	38.1509	38.8676	39.2716	0
200	4	26	1	2	421.3658	29	1	800	343739.5118	0.0007	39.2843	40.1012	40.818	41.2403	0
200	4	27	1	2	341.9908	29	1	800	343739.5118	0.0007	41.2581	42.0683	42.785	43.128	0
200	4	28	1	2	385.6142	29	1	800	343739.5118	0.0007	43.157	43.9687	44.6854	45.072	0
200	4	29	1	2	356.0772	56	1	800	343739.5118	0.0007	45.091	45.9023	46.6192	46.9762	0
200	4	30	1	2	374.9253	56	1	800	343739.5118	0.0007	47.0038	47.8193	48.5362	48.9123	0
200	5	1	1	2	346.9324	56	1	800	343924.8609	0.0008	0.0108	0.8237	1.5404	1.8885	0
200	5	2	1	2	389.8398	29	1	800	343924.8609	0.0008	1.9104	2.724	3.4408	3.8317	0
200	5	3	1	2	496.1804	56	1	800	343924.8609	0.0008	3.8611	4.6743	5.3912	5.8883	0
200	5	4	1	2	341.038	56	1	800	343924.8609	0.0008	5.9078	6.7247	7.4417	7.7838	0
200	5	5	1	2	289.0471	56	1	800	343924.8609	0.0008	7.8081	8.6253	9.3419	9.632	0
200	5	6	1	2	471.1793	29	0	800	343924.8609	0.0008	9.6603	10.4755	11.1923	11.6645	0
200	5	7	1	2	519.9531	29	1	800	343924.8609	0.0008	0.0297	0.8427	1.5595	2.0806	0
200	5	8	1	2	364.4331	56	1	800	343924.8609	0.0008	2.0937	2.9098	3.6267	3.992	0
200	5	9	1	2	415.6615	56	1	800	343924.8609	0.0008	4.0119	4.8269	5.5437	5.9606	0
200	5	10	1	2	280.8527	56	1	800	343924.8609	0.0008	5.9821	6.7939	7.5107	7.7925	0
200	5	11	1	2	502.5355	29	1	800	343924.8609	0.0008	7.8123	8.6276	9.3445	9.8481	0
200	5	12	1	2	436.3263	56	1	800	343924.8609	0.0008	9.8664	10.678	11.3948	11.8322	0
200	5	1	2	2	442.4163	29	1	800	343924.8609	0.0008	0.0104	0.8242	1.541	1.9844	11.8343
200	5	2	2	2	290.5304	56	1	800	343924.8609	0.0008	2.0079	2.8249	3.5414	3.8329	11.8343
200	5	3	2	2	431.2022	56	1	800	343924.8609	0.0008	3.8602	4.675	5.3918	5.8241	11.8343
200	5	4	2	2	303.5982	56	1	800	343924.8609	0.0008	5.8418	6.6587	7.3755	7.6802	11.8343
200	5	5	2	2	461.501	29	1	800	343924.8609	0.0008	7.6936	8.5091	9.2258	9.6882	11.8343
200	5	6	2	2	372.633	56	1	800	343924.8609	0.0008	9.7092	10.526	11.2429	11.6167	11.8343
200	5	7	2	2	343.3603	56	1	800	343924.8609	0.0008	11.6311	12.4431	13.16	13.5044	11.8343
200	5	8	2	2	331.4348	56	1	800	343924.8609	0.0008	13.5265	14.3434	15.0603	15.3928	11.8343
200	5	9	2	2	431.3784	29	1	800	343924.8609	0.0008	15.4101	16.2272	16.9439	17.3763	11.8343
200	5	10	2	2	280.109	56	1	800	343924.8609	0.0008	17.3959	18.211	18.9276	19.2087	11.8343
200	5	11	2	2	326.1314	56	1	800	343924.8609	0.0008	19.2282	20.0445	20.7613	21.0887	11.8343
200	5	12	2	2	513.9657	29	1	800	343924.8609	0.0008	21.112	21.9283	22.6451	23.1603	11.8343
200	6	1	1	2	344.9343	56	1	800	343998.2264	0.001	0.0097	0.8242	1.541	1.8869	0
200	6	2	1	2	437.0347	29	1	800	343998.2264	0.001	1.9083	2.7245	3.4415	3.8795	0
200	6	3	1	2	461.2629	29	1	800	343998.2264	0.001	3.896	4.7081	5.425	5.8876	0
200	6	4	1	2	356.6175	29	1	800	343998.2264	0.001	5.909	6.7253	7.4421	7.7996	0
200	6	5	1	2	407.4669	29	1	800	343998.2264	0.001	7.8261	8.6423	9.3592	9.7676	0
200	6	6	1	2	416.53	56	1	800	343998.2264	0.001	9.7928	10.6093	11.3262	11.7437	0
200	6	7	1	2	489.5198	29	1	800	343998.2264	0.001	11.761	12.5763	13.2932	13.7836	0
200	6	8	1	2	430.4665	29	1	800	343998.2264	0.001	13.8099	14.6268	15.3436	15.7754	0
200	6	9	1	2	423.3209	29	1	800	343998.2264	0.001	15.7983	16.6104	17.3273	17.7516	0
200	6	10	1	2	344.0029	56	1	800	343998.2264	0.001	17.7824	18.5942	19.311	19.6559	0
200	6	11	1	2	354.8353	56	1	800	343998.2264	0.001	19.6784	20.4946	21.2113	21.5671	0
200	6	12	1	2	399.3559	29	1	800	343998.2264	0.001	21.5788	22.395	23.1117	23.512	0
200	6	13	1	2	328.6104	56	1	800	343998.2264	0.001	23.5321	24.3452	25.062	25.3917	0
200	6	14	1	2	397.0933	56	1	800	343998.2264	0.001	25.4123	26.229	26.9458	27.3438	0
200	6	15	1	2	390.491	29	1	800	343998.2264	0.001	27.3664	28.1794	28.8961	29.2876	0
200	6	16	1	2	303.8882	56	1	800	343998.2264	0.001	29.3168	30.1297	30.8465	31.1514	0
200	6	17	1	2	397.4946	56	1	800	343998.2264	0.001	31.1638	31.9801	32.6968	33.0953	0
200	6	18	1	2	383.7882	56	1	800	343998.2264	0.001	33.1174	33.9304	34.6472	35.0319	0
200	6	19	1	2	345.4917	56	1	800	343998.2264	0.001	35.0488	35.8641	36.5809	36.9276	0
200	6	20	1	2	325.4893	56	1	800	343998.2264	0.001	36.9505	37.7645	38.4814	38.8081	0
200	6	21	1	2	401.1683	29	1	800	343998.2264	0.001	38.8321	39.6482	40.3649	40.767	0
200	6	22	1	2	315.214	56	1	800	343998.2264	0.001	40.7856	41.5986	42.3154	42.6316	0
200	6	23	1	2	368.043	29	1	800	343998.2264	0.001	42.6544	43.4655	44.1823	44.5516	0
200	6	24	1	2	378.8759	56	1	800	343998.2264	0.001	44.5665	45.3826	46.0994	46.4793	0
200	6	25	1	2	365.2889	56	1	800	343998.2264	0.001	46.5003	47.3163	48.0331	48.3995	0
200	6	26	1	2	328.0155	56	1	800	343998.2264	0.001	48.4208	49.2333	49.9502	50.2793	0
200	6	27	1	2	381.0601	29	1	800	343998.2264	0.001	50.3	51.117	51.8338	52.2158	0
200	6	28	1	2	303.4832	56	1	800	343998.2264	0.001	52.2379	53.0508	53.7675	54.0719	0
200	6	29	1	2	340.557	56	1	800	343998.2264	0.001	54.0849	54.9012	55.6179	55.9595	0
200	6	30	1	2	568.0099	29	1	800	343998.2264	0.001	55.9849	56.8014	57.5182	58.0873	0
200	7	1	1	3	322.2172	56	1	800	344064.2367	0.0008	0.0104	0.8236	1.5404	1.8636	0
200	7	2	1	3	366.8632	29	0	800	344064.2367	0.0008	1.8936	2.7072	3.4241	3.7921	0
200	7	3	1	3	699.4383	1	0	800	344064.2367	0.0008	0.0213	0.8343	1.5512	2.2523	0
200	7	4	1	3	421.6706	29	1	800	344064.2367	0.0008	0.0222	0.8367	1.5535	1.9761	0
200	7	5	1	3	662.1663	29	1	800	344064.2367	0.0008	1.9873	2.8037	3.5206	4.1837	0
200	7	6	1	3	508.7181	29	1	800	344064.2367	0.0008	4.2042	5.0209	5.7376	6.2474	0
200	7	7	1	3	699.5642	1	0	800	344064.2367	0.0008	6.2715	7.0879	7.8047	8.5051	0
200	7	8	1	3	38.6391	56	1	800	344064.2367	0.0008	0.028	0.8434	1.5601	1.5997	0
200	7	9	1	3	699.8123	1	0	800	344064.2367	0.0008	1.6114	2.427	3.1438	3.8445	0
200	7	10	1	3	533.0822	29	1	800	344064.2367	0.0008	0.0315	0.8445	1.5614	2.0957	0
200	7	11	1	3	490.0409	29	1	800	344064.2367	0.0008	2.1113	2.9282	3.6452	4.1362	0
200	7	12	1	3	359.0263	56	1	800	344064.2367	0.0008	4.1635	4.9786	5.6954	6.0554	0
200	7	1	2	3	348.8828	56	1	800	344064.2367	0.0008	0.0149	0.829	1.5456	1.8955	6.0576
200	7	2	2	3	352.6376	56	1	800	344064.2367	0.0008	1.9179	2.7293	3.4461	3.7998	6.0576
200	7	3	2	3	364.4691	29	1	800	344064.2367	0.0008	3.8132	4.6296	5.3464	5.7119	6.0576
200	7	4	2	3	447.6528	29	1	800	344064.2367	0.0008	5.7336	6.5512	7.2634	7.7122	6.0576
200	7	5	2	3	390.3605	56	1	800	344064.2367	0.0008	7.7332	8.547	9.2638	9.6554	6.0576
200	7	6	2	3	448.8486	29	1	800	344064.2367	0.0008	9.6807	10.4974	11.2142	11.664	6.0576
200	7	7	2	3	448.5118	29	1	800	344064.2367	0.0008	11.6859	12.4979	13.2145	13.6639	6.0576
200	7	8	2	3	295.5034	56	0	800	344064.2367	0.0008	13.6867	14.4981	15.215	15.5115	6.0576
200	7	9	2	3	379.241	56	1	800	344064.2367	0.0008	0.0155	0.8302	1.5471	1.9274	6.0576
200	7	10	2	3	310.1575	56	1	800	344064.2367	0.0008	1.9488	2.764	3.4807	3.7918	6.0576
200	7	11	2	3	587.0409	29	1	800	344064.2367	0.0008	3.8143	4.631	5.3478	5.9358	6.0576
200	7	12	2	3	437.3663	29	1	800	344064.2367	0.0008	5.9479	6.7646	7.4815	7.9199	6.0576
200	7	1	3	3	357.5565	56	1	800	344064.2367	0.0008	0.0121	0.8283	1.5451	1.9038	7.922
200	7	2	3	3	352.3307	56	1	800	344064.2367	0.0008	1.9288	2.7453	3.462	3.8155	7.922
200	7	3	3	3	356.6667	29	1	800	344064.2367	0.0008	3.8327	4.6456	5.3624	5.72	7.922
200	7	4	3	3	399.0569	29	1	800	344064.2367	0.0008	5.7488	6.5627	7.2795	7.6797	7.922
200	7	5	3	3	312.8709	56	1	800	344064.2367	0.0008	7.702	8.5129	9.2298	9.544	7.922
200	7	6	3	3	382.1585	29	1	800	344064.2367	0.0008	9.5653	10.3799	11.0968	11.48	7.922
200	7	7	3	3	416.2751	29	1	800	344064.2367	0.0008	11.501	12.3138	13.0306	13.4478	7.922
200	7	8	3	3	297.5184	56	1	800	344064.2367	0.0008	13.4681	14.2808	14.9976	15.296	7.922
200	7	9	3	3	391.2309	29	1	800	344064.2367	0.0008	15.318	16.1312	16.8479	17.2401	7.922
200	7	10	3	3	360.5309	29	1	800	344064.2367	0.0008	17.2654	18.0815	18.7983	19.1599	7.922
200	7	11	3	3	307.6071	56	1	800	344064.2367	0.0008	19.1822	19.9986	20.7154	21.024	7.922
200	7	12	3	3	288.4636	56	1	800	344064.2367	0.0008	21.0487	21.8655	22.5823	22.8718	7.922
200	8	1	1	3	564.8894	56	1	800	344166.8239	0.0007	0.0219	0.8374	1.5542	2.12	0
200	8	2	1	3	319.7941	56	1	800	344166.8239	0.0007	2.1416	2.9544	3.6712	3.9921	0
200	8	3	1	3	437.5594	29	1	800	344166.8239	0.0007	4.0047	4.8214	5.5382	5.9768	0
200	8	4	1	3	405.7926	29	1	800	344166.8239	0.0007	5.9913	6.8053	7.522	7.9287	0
200	8	5	1	3	382.5844	29	1	800	344166.8239	0.0007	7.9395	8.7555	9.4725	9.8563	0
200	8	6	1	3	409.2297	29	1	800	344166.8239	0.0007	9.8783	10.6892	11.406	11.8163	0
200	8	7	1	3	338.1111	56	1	800	344166.8239	0.0007	11.8396	12.6562	13.373	13.7122	0
200	8	8	1	3	311.2689	56	1	800	344166.8239	0.0007	13.7236	14.54	15.2568	15.5693	0
200	8	9	1	3	331.0582	56	1	800	344166.8239	0.0007	15.5911	16.407	17.1238	17.4561	0
200	8	10	1	3	455.2784	56	1	800	344166.8239	0.0007	17.4779	18.2906	19.0075	19.4638	0
200	8	11	1	3	350.8219	29	1	800	344166.8239	0.0007	19.4908	20.3077	21.0246	21.3765	0
200	8	12	1	3	506.8654	29	1	800	344166.8239	0.0007	21.3966	22.2082	22.9249	23.4327	0
200	8	13	1	3	494.8303	29	1	800	344166.8239	0.0007	23.4626	24.2751	24.9919	25.4878	0
200	8	14	1	3	325.3844	56	1	800	344166.8239	0.0007	25.511	26.3255	27.0424	27.3691	0
200	8	15	1	3	369.4325	29	1	800	344166.8239	0.0007	27.3925	28.2092	28.926	29.2964	0
200	8	16	1	3	348.7284	56	1	800	344166.8239	0.0007	29.314	30.1262	30.8431	31.1927	0
200	8	17	1	3	368.2622	56	1	800	344166.8239	0.0007	31.2138	32.0267	32.7434	33.1126	0
200	8	18	1	3	323.0254	56	1	800	344166.8239	0.0007	33.1273	33.9437	34.6604	34.9844	0
200	8	19	1	3	382.7449	56	1	800	344166.8239	0.0007	35.0116	35.8274	36.5442	36.9283	0
200	8	20	1	3	648.9861	29	1	800	344166.8239	0.0007	36.9501	37.761	38.4778	39.128	0
200	8	21	1	3	416.9986	56	1	800	344166.8239	0.0007	39.1503	39.9614	40.6782	41.0963	0
200	8	22	1	3	385.5849	56	1	800	344166.8239	0.0007	41.1179	41.9285	42.6454	43.032	0
200	8	23	1	3	379.7532	29	1	800	344166.8239	0.0007	43.0455	43.8621	44.579	44.9601	0
200	8	24	1	3	398.5957	56	1	800	344166.8239	0.0007	44.9817	45.7959	46.5129	46.9124	0
200	8	25	1	3	432.2733	56	1	800	344166.8239	0.0007	46.9333	47.7462	48.4631	48.8965	0
200	8	26	1	3	552.6488	29	1	800	344166.8239	0.0007	48.9172	49.73	50.4468	51.0005	0
200	8	27	1	3	476.1881	29	1	800	344166.8239	0.0007	51.0149	51.8304	52.5472	53.0243	0
200	8	28	1	3	378.6778	29	1	800	344166.8239	0.0007	53.0474	53.8641	54.581	54.9606	0
200	8	29	1	3	373.1606	29	1	800	344166.8239	0.0007	54.983	55.7977	56.5146	56.8887	0
200	8	30	1	3	399.2905	56	1	800	344166.8239	0.0007	56.9185	57.7316	58.4483	58.8486	0
200	9	1	1	3	699.6541	1	0	800	344232.1186	0.0008	0.0216	0.8376	1.5544	2.2548	0
200	9	2	1	3	387.4037	56	1	800	344232.1186	0.0008	0.0223	0.8385	1.5553	1.9437	0
200	9	3	1	3	454.2612	56	1	800	344232.1186	0.0008	1.9554	2.7722	3.489	3.9442	0
200	9	4	1	3	421.1974	56	1	800	344232.1186	0.0008	3.9595	4.7726	5.4894	5.9116	0
200	9	5	1	3	518.2798	56	0	800	344232.1186	0.0008	5.923	6.7397	7.4565	7.9759	0
200	9	6	1	3	438.561	56	1	800	344232.1186	0.0008	0.0293	0.8439	1.5609	2.0005	0
200	9	7	1	3	398.9143	29	1	800	344232.1186	0.0008	2.0122	2.8277	3.5445	3.9445	0
200	9	8	1	3	367.9276	56	1	800	344232.1186	0.0008	3.967	4.7782	5.4948	5.864	0
200	9	9	1	3	459.5186	29	1	800	344232.1186	0.0008	5.8804	6.6951	7.4119	7.8723	0
200	9	10	1	3	426.4164	29	1	800	344232.1186	0.0008	7.8957	8.7121	9.4289	9.8563	0
200	9	11	1	3	386.7277	29	1	800	344232.1186	0.0008	9.8794	10.6959	11.4127	11.8004	0
200	9	12	1	3	468.9823	56	1	800	344232.1186	0.0008	11.8126	12.6296	13.3464	13.8163	0
200	9	1	2	3	379.6486	56	1	800	344232.1186	0.0008	0.0105	0.8222	1.539	1.9198	13.8185
200	9	2	2	3	438.5584	29	1	800	344232.1186	0.0008	1.9428	2.756	3.4727	3.9122	13.8185
200	9	3	2	3	430.9065	29	1	800	344232.1186	0.0008	3.9236	4.7397	5.4565	5.8884	13.8185
200	9	4	2	3	455.1782	29	1	800	344232.1186	0.0008	5.9102	6.7234	7.4401	7.8963	13.8185
200	9	5	2	3	278.5372	56	1	800	344232.1186	0.0008	7.9072	8.7238	9.4406	9.7201	13.8185
200	9	6	2	3	428.7449	29	1	800	344232.1186	0.0008	9.743	10.5575	11.2745	11.7042	13.8185
200	9	7	2	3	389.3098	56	1	800	344232.1186	0.0008	11.7253	12.5412	13.258	13.6483	13.8185
200	9	8	2	3	350.4041	56	1	800	344232.1186	0.0008	13.6784	14.4916	15.2084	15.5599	13.8185
200	9	9	2	3	305.7427	56	1	800	344232.1186	0.0008	15.5814	16.392	17.1088	17.4156	13.8185
200	9	10	2	3	390.9634	29	1	800	344232.1186	0.0008	17.443	18.2588	18.9757	19.3678	13.8185
200	9	11	2	3	344.934	56	1	800	344232.1186	0.0008	19.3931	20.2092	20.9261	21.2719	13.8185
200	9	12	2	3	580.8571	29	1	800	344232.1186	0.0008	21.2941	22.1098	22.8264	23.4082	13.8185
200	10	1	1	4	395.1123	56	1	800	344293.1972	0.001	0.021	0.8307	1.5475	1.9436	0
200	10	2	1	4	381.3175	29	1	800	344293.1972	0.001	1.9664	2.781	3.4978	3.8801	0
200	10	3	1	4	407.4569	29	1	800	344293.1972	0.001	3.9025	4.7149	5.4316	5.84	0
200	10	4	1	4	408.084	29	1	800	344293.1972	0.001	5.8651	6.6817	7.3986	7.8076	0
200	10	5	1	4	345.4251	56	1	800	344293.1972	0.001	7.8322	8.6487	9.3655	9.7119	0
200	10	6	1	4	412.732	29	1	800	344293.1972	0.001	9.7325	10.5491	11.2659	11.6796	0
200	10	7	1	4	349.2684	56	1	800	344293.1972	0.001	11.7013	12.5162	13.233	13.5834	0
200	10	8	1	4	385.0261	56	1	800	344293.1972	0.001	13.6045	14.4165	15.1333	15.5195	0
200	10	9	1	4	403.1461	29	1	800	344293.1972	0.001	15.538	16.3504	17.0671	17.4715	0
