SUBID	BLOCK	TRIAL	REP	RUNID	RT	RESP	ACC	RSIJIT	EV_START	EV_BLOCK	EV_TRIAL	EV_RETRIEVAL	EV_PROBE	EV_RESP	EV_BLEND
302	1	17	1	1	482.8191	32	1	4000	1160.0050	 0.0023	81.9397	85.9558	86.9724	87.9726	0
302	1	18	1	1	401.3525	35	1	4000	1160.0050	 0.0023	87.9890	92.0052	93.0217	94.0219	0
302	1	19	1	1	443.0774	32	1	4000	1160.0050	 0.0023	94.0432	98.0595	99.0761	100.0763	0
302	1	20	1	1	482.1615	35	1	4000	1160.0050	 0.0023	100.0926	104.1089	105.1254	106.1256	0
302	1	21	1	1	572.5851	35	1	4000	1160.0050	 0.0023	106.1420	110.1582	111.1863	112.1865	0
302	1	22	1	1	459.6063	32	1	4000	1160.0050	 0.0023	112.2029	116.2191	117.2356	118.2358	0
302	1	23	1	1	410.4584	35	1	4000	1160.0050	 0.0023	118.2522	122.2684	123.2850	124.2852	0
302	1	24	1	1	409.3613	32	1	4000	1160.0050	 0.0023	124.3014	128.3177	129.3340	130.3342	0
302	1	25	1	1	576.1128	35	1	4000	1160.0050	 0.0023	130.3508	134.3670	135.3835	136.3837	0
302	1	26	1	1	422.8358	32	1	4000	1160.0050	 0.0023	136.4001	140.4163	141.4329	142.4331	0
302	1	27	1	1	421.0592	35	1	4000	1160.0050	 0.0023	142.4494	146.4656	147.4821	148.4823	0
302	1	28	1	1	468.2950	35	1	4000	1160.0050	 0.0023	148.4987	152.5149	153.5315	154.5317	0
302	1	29	1	1	595.0029	32	1	4000	1160.0050	 0.0023	154.5480	158.5642	159.5808	160.5810	0
302	1	30	1	1	416.7962	32	1	4000	1160.0050	 0.0023	160.5973	164.6135	165.6300	166.6302	0
302	2	1	1	1	389.0678	35	1	1000	1160.0050	166.6317	 0.0246	 1.0411	 2.0577	 3.0579	0
302	2	2	1	1	564.3984	35	1	1000	1160.0050	166.6317	 3.0742	 4.0908	 5.1073	 6.1078	0
302	2	3	1	1	410.7298	35	1	1000	1160.0050	166.6317	 6.1238	 7.1404	 8.1569	 9.1571	0
302	2	4	1	1	432.5923	35	1	1000	1160.0050	166.6317	 9.1735	10.1901	11.2066	12.2068	0
302	2	5	1	1	447.1028	35	1	1000	1160.0050	166.6317	12.2231	13.2398	14.2562	15.2563	0
302	2	6	1	1	429.2807	32	1	1000	1160.0050	166.6317	15.2728	16.2894	17.3059	18.3061	0
302	2	7	1	1	371.4448	35	1	4000	1160.0050	166.6317	18.3224	22.3386	23.3552	24.3554	0
302	2	8	1	1	386.9198	35	1	4000	1160.0050	166.6317	24.3718	28.3882	29.4045	30.4047	0
302	2	9	1	1	569.3965	32	1	4000	1160.0050	166.6317	30.4211	34.4372	35.4539	36.4541	0
302	2	10	1	1	543.7193	32	1	4000	1160.0050	166.6317	36.4704	40.4865	41.5031	42.5033	0
302	2	11	1	1	391.0977	32	1	4000	1160.0050	166.6317	42.5196	46.5358	47.5524	48.5526	0
302	2	12	1	1	389.6422	35	1	4000	1160.0050	166.6317	48.5690	52.5852	53.6017	54.6019	0
302	2	13	1	1	363.8623	32	1	4000	1160.0050	166.6317	54.6183	58.6345	59.6511	60.6513	0
302	2	14	1	1	690.5669	35	0	4000	1160.0050	166.6317	60.6676	64.6838	65.7003	66.7005	0
302	2	15	1	1	496.8908	35	1	4000	1160.0050	166.6317	67.7334	71.7496	72.7662	73.7664	0
302	2	16	1	1	375.4823	35	1	4000	1160.0050	166.6317	73.7828	77.7989	78.8155	79.8157	0
302	2	17	1	1	478.5859	32	1	4000	1160.0050	166.6317	79.8320	83.8482	84.8648	85.8650	0
302	2	18	1	1	420.8773	32	1	4000	1160.0050	166.6317	85.8814	89.8975	90.9141	91.9142	0
302	2	19	1	1	420.1638	35	1	4000	1160.0050	166.6317	91.9306	95.9468	96.9634	97.9636	0
302	2	20	1	1	402.2219	32	1	4000	1160.0050	166.6317	97.9799	101.9962	103.0127	104.0129	0
302	2	21	1	1	448.6927	32	1	4000	1160.0050	166.6317	104.0292	108.0455	109.0620	110.0622	0
302	2	22	1	1	368.4380	32	1	4000	1160.0050	166.6317	110.0786	114.0948	115.1113	116.1115	0
302	2	23	1	1	390.6386	35	1	4000	1160.0050	166.6317	116.1279	120.1440	121.1607	122.1609	0
302	2	24	1	1	405.2762	35	1	4000	1160.0050	166.6317	122.1772	126.1933	127.2099	128.2101	0
302	2	25	1	1	388.3317	32	1	4000	1160.0050	166.6317	128.2264	132.2426	133.2593	134.2594	0
302	2	26	1	1	450.2568	32	1	4000	1160.0050	166.6317	134.2757	138.2920	139.3085	140.3087	0
302	2	27	1	1	385.7573	32	1	4000	1160.0050	166.6317	140.3251	144.3413	145.3578	146.3580	0
302	2	28	1	1	343.5992	35	1	4000	1160.0050	166.6317	146.3743	150.3905	151.4071	152.4073	0
302	2	29	1	1	391.4468	35	1	4000	1160.0050	166.6317	152.4237	156.4399	157.4564	158.4565	0
302	2	30	1	1	413.4783	32	1	4000	1160.0050	166.6317	158.4730	162.4891	163.5057	164.5059	0
302	3	1	1	1	438.7337	35	1	1000	1160.0050	164.5073	 0.0147	 1.0312	 2.0477	 3.0480	0
302	3	2	1	1	406.1440	32	1	1000	1160.0050	164.5073	 3.0643	 4.0808	 5.0974	 6.0976	0
302	3	3	1	1	411.7594	32	1	1000	1160.0050	164.5073	 6.1140	 7.1305	 8.1470	 9.1472	0
302	3	4	1	1	401.6206	35	1	1000	1160.0050	164.5073	 9.1636	10.1801	11.1968	12.1970	0
302	3	5	1	1	376.0975	32	1	1000	1160.0050	164.5073	12.2132	13.2298	14.2464	15.2466	0
302	3	6	1	1	366.5685	35	1	1000	1160.0050	164.5073	15.2630	16.2794	17.2960	18.2962	0
302	3	7	1	1	397.3430	35	1	4000	1160.0050	164.5073	18.3125	22.3287	23.3453	24.3455	0
302	3	8	1	1	412.6608	35	1	4000	1160.0050	164.5073	24.3618	28.3781	29.3946	30.3948	0
302	3	9	1	1	378.7122	35	1	4000	1160.0050	164.5073	30.4112	34.4274	35.4440	36.4442	0
302	3	10	1	1	377.7086	35	1	4000	1160.0050	164.5073	36.4604	40.4767	41.4932	42.4934	0
302	3	11	1	1	408.3154	32	1	4000	1160.0050	164.5073	42.5097	46.5260	47.5425	48.5427	0
302	3	12	1	1	406.7235	35	1	4000	1160.0050	164.5073	48.5591	52.5752	53.5918	54.5920	0
302	3	13	1	1	437.7042	32	1	4000	1160.0050	164.5073	54.6084	58.6246	59.6411	60.6413	0
302	3	14	1	1	380.3252	32	1	4000	1160.0050	164.5073	60.6577	64.6739	65.6905	66.6906	0
302	3	15	1	1	403.6603	32	1	4000	1160.0050	164.5073	66.7070	70.7232	71.7397	72.7399	0
302	3	16	1	1	569.8350	35	1	4000	1160.0050	164.5073	72.7563	76.7725	77.7889	78.7891	0
302	3	17	1	1	416.2987	32	1	4000	1160.0050	164.5073	78.8056	82.8218	83.8383	84.8385	0
302	3	18	1	1	375.8540	32	1	4000	1160.0050	164.5073	84.8549	88.8711	89.8876	90.8878	0
302	3	19	1	1	406.0593	32	1	4000	1160.0050	164.5073	90.9042	94.9204	95.9369	96.9371	0
302	3	20	1	1	380.9217	35	1	4000	1160.0050	164.5073	96.9535	100.9696	101.9862	102.9864	0
302	3	21	1	1	395.1389	35	1	4000	1160.0050	164.5073	103.0028	107.0190	108.0355	109.0357	0
302	3	22	1	1	393.7245	35	1	4000	1160.0050	164.5073	109.0521	113.0684	114.0848	115.0850	0
302	3	23	1	1	432.9982	32	1	4000	1160.0050	164.5073	115.1014	119.1176	120.1342	121.1344	0
302	3	24	1	1	479.1451	32	1	4000	1160.0050	164.5073	121.1507	125.1669	126.1834	127.1836	0
302	3	25	1	1	414.7067	35	1	4000	1160.0050	164.5073	127.2000	131.2162	132.2327	133.2329	0
302	3	26	1	1	389.0168	35	1	4000	1160.0050	164.5073	133.2493	137.2655	138.2821	139.2823	0
302	3	27	1	1	395.0744	32	1	4000	1160.0050	164.5073	139.2986	143.3147	144.3315	145.3317	0
302	3	28	1	1	386.8203	35	1	4000	1160.0050	164.5073	145.3479	149.3641	150.3807	151.3809	0
302	3	29	1	1	441.2590	32	1	4000	1160.0050	164.5073	151.3972	155.4133	156.4300	157.4302	0
302	3	30	1	1	407.7179	35	1	4000	1160.0050	164.5073	157.4465	161.4627	162.4793	163.4795	0
302	4	1	1	2	631.8745	35	1	1000	1845.3534	 0.0030	 0.0204	 1.0369	 2.0535	 3.0582	0
302	4	2	1	2	461.3897	32	1	1000	1845.3534	 0.0030	 3.0803	 4.0970	 5.1137	 6.1144	0
302	4	3	1	2	370.8821	35	1	1000	1845.3534	 0.0030	 6.1302	 7.1468	 8.1633	 9.1639	0
302	4	4	1	2	355.9399	35	1	1000	1845.3534	 0.0030	 9.1799	10.2023	11.2187	12.2189	0
302	4	5	1	2	378.5286	32	1	1000	1845.3534	 0.0030	12.2353	13.2519	14.2685	15.2686	0
302	4	6	1	2	360.8552	35	1	1000	1845.3534	 0.0030	15.2849	16.3015	17.3180	18.3182	0
302	4	7	1	2	503.7891	32	1	4000	1845.3534	 0.0030	18.3346	22.3508	23.3674	24.3675	0
302	4	8	1	2	389.7426	32	1	4000	1845.3534	 0.0030	24.3838	28.4001	29.4166	30.4168	0
302	4	9	1	2	396.2096	35	1	4000	1845.3534	 0.0030	30.4332	34.4494	35.4659	36.4661	0
302	4	10	1	2	387.8108	32	1	4000	1845.3534	 0.0030	36.4825	40.4987	41.5152	42.5154	0
302	4	11	1	2	394.4129	35	1	4000	1845.3534	 0.0030	42.5318	46.5480	47.5646	48.5647	0
302	4	12	1	2	424.9953	32	1	4000	1845.3534	 0.0030	48.5812	52.5973	53.6139	54.6140	0
302	4	13	1	2	351.8591	35	1	4000	1845.3534	 0.0030	54.6304	58.6466	59.6632	60.6634	0
302	4	14	1	2	390.2318	32	1	4000	1845.3534	 0.0030	60.6797	64.6959	65.7124	66.7126	0
302	4	15	1	2	381.2875	35	1	4000	1845.3534	 0.0030	66.7291	70.7452	71.7618	72.7620	0
302	4	16	1	2	403.7577	32	1	4000	1845.3534	 0.0030	72.7783	76.7944	77.8110	78.8112	0
302	4	17	1	2	410.4760	32	1	4000	1845.3534	 0.0030	78.8276	82.8438	83.8604	84.8607	0
302	4	18	1	2	464.8853	32	1	4000	1845.3534	 0.0030	84.8769	88.8932	89.9097	90.9099	0
302	4	19	1	2	415.7274	32	1	4000	1845.3534	 0.0030	90.9263	94.9425	95.9590	96.9592	0
302	4	20	1	2	382.9422	32	1	4000	1845.3534	 0.0030	96.9755	100.9916	102.0083	103.0085	0
302	4	21	1	2	349.5151	35	1	4000	1845.3534	 0.0030	103.0248	107.0410	108.0576	109.0578	0
302	4	22	1	2	371.5701	35	1	4000	1845.3534	 0.0030	109.0741	113.0903	114.1069	115.1071	0
302	4	23	1	2	378.5074	35	1	4000	1845.3534	 0.0030	115.1234	119.1396	120.1562	121.1563	0
302	4	24	1	2	377.0430	32	1	4000	1845.3534	 0.0030	121.1728	125.1889	126.2055	127.2057	0
302	4	25	1	2	383.6934	35	1	4000	1845.3534	 0.0030	127.2220	131.2383	132.2548	133.2550	0
302	4	26	1	2	390.0522	32	1	4000	1845.3534	 0.0030	133.2713	137.2875	138.3041	139.3043	0
302	4	27	1	2	396.8666	32	1	4000	1845.3534	 0.0030	139.3206	143.3368	144.3534	145.3536	0
302	4	28	1	2	404.1752	32	1	4000	1845.3534	 0.0030	145.3700	149.3861	150.4027	151.4029	0
302	4	29	1	2	394.7917	32	1	4000	1845.3534	 0.0030	151.4193	155.4355	156.4520	157.4522	0
302	4	30	1	2	425.6306	32	1	4000	1845.3534	 0.0030	157.4685	161.4848	162.5012	163.5014	0
302	5	1	1	2	447.1329	35	1	1000	1845.3534	163.5052	 0.0065	 1.0232	 2.0399	 3.0401	0
302	5	2	1	2	572.9863	32	1	1000	1845.3534	163.5052	 3.0562	 4.0728	 5.0894	 6.0896	0
302	5	3	1	2	891.8271	32	1	1000	1845.3534	163.5052	 6.1058	 7.1225	 8.1390	 9.1392	0
302	5	4	1	2	514.2655	32	1	1000	1845.3534	163.5052	 9.1556	10.1722	11.1887	12.1889	0
302	5	5	1	2	400.7877	32	1	1000	1845.3534	163.5052	12.2052	13.2218	14.2384	15.2386	0
302	5	6	1	2	454.9181	35	1	1000	1845.3534	163.5052	15.2551	16.2715	17.2880	18.2882	0
302	5	7	1	2	414.0150	35	1	4000	1845.3534	163.5052	18.3046	22.3207	23.3373	24.3375	0
302	5	8	1	2	428.0724	32	1	4000	1845.3534	163.5052	24.3538	28.3701	29.3866	30.3868	0
302	5	9	1	2	451.4069	35	1	4000	1845.3534	163.5052	30.4031	34.4193	35.4359	36.4361	0
302	5	10	1	2	409.1407	32	1	4000	1845.3534	163.5052	36.4524	40.4686	41.4852	42.4854	0
302	5	11	1	2	456.8716	35	1	4000	1845.3534	163.5052	42.5016	46.5180	47.5345	48.5347	0
302	5	12	1	2	391.4274	35	1	4000	1845.3534	163.5052	48.5511	52.5673	53.5839	54.5841	0
302	5	13	1	2	397.8762	32	1	4000	1845.3534	163.5052	54.6004	58.6165	59.6331	60.6333	0
302	5	14	1	2	380.8430	35	1	4000	1845.3534	163.5052	60.6496	64.6658	65.6824	66.6826	0
302	5	15	1	2	378.6539	32	1	4000	1845.3534	163.5052	66.6989	70.7152	71.7317	72.7319	0
302	5	16	1	2	377.9976	35	0	4000	1845.3534	163.5052	72.7482	76.7644	77.7810	78.7812	0
302	5	17	1	2	439.7377	32	1	4000	1845.3534	163.5052	79.8141	83.8302	84.8469	85.8471	0
302	5	18	1	2	574.9750	35	1	4000	1845.3534	163.5052	85.8633	89.8796	90.8962	91.8964	0
302	5	19	1	2	429.4495	35	1	4000	1845.3534	163.5052	91.9127	95.9289	96.9455	97.9457	0
302	5	20	1	2	372.5342	35	1	4000	1845.3534	163.5052	97.9620	101.9782	102.9947	103.9949	0
302	5	21	1	2	402.8020	35	1	4000	1845.3534	163.5052	104.0113	108.0276	109.0441	110.0443	0
302	5	22	1	2	377.1960	35	1	4000	1845.3534	163.5052	110.0604	114.0767	115.0934	116.0935	0
302	5	23	1	2	463.7975	35	1	4000	1845.3534	163.5052	116.1099	120.1261	121.1427	122.1429	0
302	5	24	1	2	446.7658	32	1	4000	1845.3534	163.5052	122.1592	126.1754	127.1919	128.1921	0
302	5	25	1	2	421.3130	32	1	4000	1845.3534	163.5052	128.2085	132.2247	133.2413	134.2415	0
302	5	26	1	2	364.6497	35	1	4000	1845.3534	163.5052	134.2578	138.2740	139.2906	140.2908	0
302	5	27	1	2	363.4786	35	1	4000	1845.3534	163.5052	140.3071	144.3234	145.3399	146.3401	0
302	5	28	1	2	490.1119	35	1	4000	1845.3534	163.5052	146.3565	150.3726	151.3893	152.3895	0
302	5	29	1	2	408.3208	35	1	4000	1845.3534	163.5052	152.4058	156.4219	157.4385	158.4387	0
302	5	30	1	2	447.4718	32	1	4000	1845.3534	163.5052	158.4551	162.4711	163.4878	164.4880	0
302	6	1	1	2	386.8104	35	1	1000	1845.3534	164.4907	 0.0172	 1.0360	 2.0524	 3.0526	0
302	6	2	1	2	481.3719	32	1	1000	1845.3534	164.4907	 3.0690	 4.0855	 5.1021	 6.1023	0
302	6	3	1	2	382.9334	35	1	1000	1845.3534	164.4907	 6.1186	 7.1352	 8.1518	 9.1520	0
302	6	4	1	2	366.3833	35	1	1000	1845.3534	164.4907	 9.1683	10.1849	11.2014	12.2016	0
302	6	5	1	2	412.3397	35	1	1000	1845.3534	164.4907	12.2181	13.2346	14.2511	15.2512	0
